"name","release","popularity"
"Dark House","2014-03-14",4.252
"Stromberg - Der Film","2014-02-20",5.133
"Aloft","2014-02-12",5.323
"Nicht mein Tag","2014-01-16",4.964
"The Wedding Pact","2014-02-04",4.381
"Seal Team Eight: Behind Enemy Lines","2014-03-01",5.29
"Scintilla","2014-02-28",3.604
"Party Central","2014-03-21",5.692
"Cesar Chavez","2014-03-28",4.281
"Un boss in salotto","2014-01-01",6.613
"The Battered Bastards of Baseball","2014-01-20",5.712
"Love & Air Sex","2014-02-07",3.119
"Blind","2014-02-28",5.012
"Prêt à tout","2014-01-21",4.444
"Hits","2014-01-21",4.222
"Wicked Blood","2014-03-04",4.7
"Fiston","2014-03-12",5.72
"Best Night Ever","2014-01-31",5.827
"Threads of Destiny","2014-02-23",2.451
"S.O.S Mulheres ao Mar","2014-01-24",4.867
"Gun Woman","2014-02-28",3.689
"Harmontown","2014-03-08",3.76
"Mitt","2014-01-17",4.019
"Plastic Galaxy: The Story of Star Wars Toys","2014-01-14",4.391
"The Swan Princess: A Royal Family Tale","2014-02-25",5.051
"50 to 1","2014-03-21",4.435
"Two Men in Town","2014-02-06",4.329
"Lords of London","2014-01-06",3.298
"Revenge of the Green Dragons","2014-03-15",4.2
"Jamais le premier soir","2014-01-01",4.854
"Freezer","2014-01-17",4.98
"Pants on Fire","2014-01-01",3.953
"Mountain Men","2014-01-29",3.002
"Les trois frères : Le retour","2014-02-12",4.738
"惡戰","2014-01-06",3.076
"映画ドラえもん 新・のび太の大魔境〜ペコと5人の探検隊","2014-03-08",5.437
"La gente che sta bene","2014-01-29",4.151
"One Minute Time Machine","2014-03-29",3.466
"Situation Amoureuse: C'est Compliqué","2014-03-19",5.964
"My Own Man","2014-03-06",4.227
"Low Down","2014-01-19",5.334
"The Little Rascals Save the Day","2014-03-25",3.649
"La mossa del pinguino","2014-03-06",5.692
"Camp Belvidere","2014-01-01",6.41
"救火英雄","2014-01-02",4.101
"I Know That Voice","2014-01-07",3.71
"Jacky au royaume des filles","2014-01-29",3.745
"Red Sky","2014-03-12",4.698
"キラーズ","2014-02-01",4.87
"Back Issues: The Hustler Magazine Story","2014-02-14",2.893
"De Behandeling","2014-01-29",4.481
"Kids for Cash","2014-02-07",5.106
"हाईवे","2014-02-13",5.006
"Natural History Museum Alive","2014-01-01",1.742
"Enchanted Kingdom","2014-03-25",3.419
"Mission Blue","2014-01-30",5.566
"Viharsarok","2014-02-08",3.774
"Whitey: United States of America v. James J. Bulger","2014-01-18",5.798
"Free Fall","2014-01-09",4.107
"Amici come noi","2014-03-20",4.482
"Recep İvedik 4","2014-02-20",3.858
"Bluebird","2014-02-27",2.666
"Pulp: a Film About Life, Death & Supermarkets","2014-03-09",3.911
"I Am Soldier","2014-03-17",3.954
"Aux yeux des vivants","2014-03-10",4.2
"Voodoo Possession","2014-01-14",2.974
"McCanick","2014-02-17",4.671
"हँसी तो फसी","2014-02-07",4.65
"Maidentrip","2014-01-17",4.489
"Kreuzweg","2014-03-20",3.747
"Sotto una buona stella","2014-02-13",4.69
"Alpha and Omega 3: The Great Wolf Games","2014-03-25",3.037
"새폴더","2014-01-21",1.441
"Canon (Fidelidad al límite)","2014-03-21",3.169
"Hide Your Smiling Faces","2014-03-25",3.076
"Run & Jump","2014-01-24",3.171
"California Scheming","2014-01-31",4.013
"The Winding Stream","2014-03-15",4.244
"Print the Legend","2014-03-09",5.862
"魔女の宅急便","2014-03-01",2.675
"Reach Me","2014-03-14",4.807
"Lust for Love","2014-02-07",4.035
"Doc of the Dead","2014-03-10",4.128
"De toutes nos forces","2014-03-26",4.789
"The Grim Sleeper","2014-03-15",2.449
"Kelly & Cal","2014-03-07",4.14
"Born to Race: Fast Track","2014-03-20",4.753
"जय हो","2014-01-24",2.395
"1000 To 1","2014-03-04",2.488
"That Guy Dick Miller","2014-03-07",3.083
"Take Care","2014-03-07",4.827
"Anita B.","2014-01-28",2.824
"Apocalypse Pompeii","2014-02-18",4.3
"1 Chance 2 Dance","2014-01-21",2.923
"3 Nights in the Desert","2014-01-04",4.21
"BlackJacks","2014-02-11",3.062
"Break Point","2014-03-08",3.512
"Jack Strong","2014-02-07",5.505
"Swedish House Mafia - Leave the World Behind","2014-03-12",4.534
"몬스터","2014-03-13",2.563
"He Who Dares","2014-01-31",2.992
"Brightest Star","2014-01-31",3.714
"Nick Offerman: American Ham","2014-01-23",4.032
"Fields of the Dead","2014-02-04",3.386
"O Menino e o Mundo","2014-01-17",4.328
"El tercero","2014-03-27",4.46
"Haunting of the Innocent","2014-02-01",2.777
"The Green Prince","2014-01-16",3.136
"Boys of Abu Ghraib","2014-03-15",4
"Fort Tilden","2014-03-08",2.673
"E-Team","2014-01-18",3.688
"Ei Kiitos","2014-01-10",2.005
"Girltrash: All Night Long","2014-02-10",3.088
"Beyond Clueless","2014-03-10",3.94
"The Kármán Line","2014-03-11",2.044
"Rich Hill","2014-01-19",2.949
"피끓는 청춘","2014-01-22",2.645
"A Ring by Spring","2014-03-08",3.214
"Lolita from Interstellar Space","2014-03-08",3.366
"The Mummy Resurrected","2014-03-01",4.19
"$50K and a Call Girl: A Love Story","2014-01-10",2.942
"गुंडे","2014-02-14",3.615
"The Black Water Vampire","2014-01-21",3.255
"Starting Over Again","2014-02-12",2.85
"Camp Takota","2014-02-14",3.864
"20 Ft Below: The Darkness Descending","2014-03-18",2.835
"那夜凌晨，我坐上了旺角開往大埔的紅VAN","2014-02-07",3.258
"Baby Phone","2014-01-17",3.053
"The Cure","2014-02-06",3.066
"A Lesson in Romance","2014-02-19",2.241
"2 Bedroom 1 Bath","2014-03-13",1.749
"ஜில்லா","2014-01-10",2.501
"Les Souvenirs","2014-03-26",3.408
"The Great Invisible","2014-03-09",3.095
"Sinbad: The Fifth Voyage","2014-02-07",3.835
"After the Fall","2014-02-09",3.421
"Down and Dangerous","2014-02-14",2.703
"Who Took Johnny","2014-01-17",2.83
"Sequoia","2014-03-09",3.21
"The Beatles: The Night That Changed America - A Grammy Salute","2014-02-09",2.728
"शादी के साइड इफेक्ट्स","2014-02-28",2.276
"Blood Redd","2014-01-01",2.404
"The Gabby Douglas Story","2014-02-01",2.87
"Blackbird","2014-02-16",3.823
"Pantani: The Accidental Death of a Cyclist","2014-02-17",3.076
"The 13th Unit","2014-02-01",3.059
"Goal of the Dead","2014-02-27",2.259
"Sapore di te","2014-01-09",4.597
"The Gunfighter","2014-03-21",3.52
"The Fear of Darkness","2014-01-01",2.35
"Fünf Freunde 3","2014-01-16",2.905
"Happy Face Killer","2014-03-01",3.727
"All the Wilderness","2014-03-09",2.481
"Lucky Bastard","2014-02-14",2.379
"La cueva","2014-01-24",2.846
"Resan till Fjäderkungens Rike","2014-02-10",1.76
"Back in the Day","2014-01-07",2.927
"She's Lost Control","2014-02-09",3.974
"The Hungover Games","2014-02-01",3.123
"The Virginian","2014-01-12",2.114
"Awakened","2014-03-21",3.104
"The Ninja Immovable Heart","2014-02-27",2.196
"The Perfect Wave","2014-02-28",2.86
"East Side Sushi","2014-03-08",2.877
"Takedown: The DNA of GSP","2014-02-20",2.719
"DamNation","2014-03-10",2.988
"Que ta joie demeure","2014-02-07",2.257
"수상한 그녀","2014-01-22",3.056
"Captivated: The Trials of Pamela Smart","2014-01-17",3.475
"Convict","2014-01-23",2.163
"Sağ Salim 2","2014-01-10",1.946
"Montevideo, vidimo se!","2014-01-15",1.924
"Confissões de Adolescente","2014-01-10",2.315
"Комбинат «Надежда»","2014-01-25",1.912
"Dumbbells","2014-01-10",4.615
"Happy Camp","2014-03-25",3.298
"白发魔女传之明月天国","2014-02-14",5.259
"Нереальная любовь","2014-02-13",2.456
"Ragini MMS 2","2014-03-21",2.568
"The After","2014-02-06",1.828
"As the Palaces Burn","2014-01-27",3.842
"Big Men","2014-03-14",2.493
"Stitch","2014-02-11",3.218
"Night Has Settled","2014-02-01",3.206
"The Girl He Met Online","2014-02-08",1.97
"Maldamore","2014-03-14",1.883
"Lambert & Stamp","2014-01-20",2.937
"The Before Time","2014-01-01",2.38
"The Mend","2014-03-09",3.173
"Zoe Gone","2014-03-29",3.811
"The Great Bikini Bowling Bash","2014-01-21",2.961
"Romeo and Juliet","2014-02-13",2.334
"Tom Segura: Completely Normal","2014-03-15",2.812
"Kenau","2014-03-06",2.004
"வீரம்","2014-01-10",1.965
"플랜맨","2014-01-09",2.023
"Toscaanse Bruiloft","2014-01-30",2.145
"German Concentration Camps Factual Survey","2014-02-09",2.569
"21 Days","2014-01-01",2.52
"Territory 8","2014-03-20",3.112
"Closer to the Moon","2014-03-07",3.328
"黒執事","2014-01-18",2.922
"Stan Lee's Mighty 7","2014-02-01",2.729
"Katherine of Alexandria","2014-02-01",2.941
"Patton Oswalt: Tragedy Plus Comedy Equals Time","2014-01-17",2.949
"Operation Rogue","2014-01-01",4.221
"Ready 2 Die","2014-03-18",2.487
"Mateo","2014-03-10",1.639
"Vessel","2014-03-09",2.797
"Patch Town","2014-01-04",1.153
"The Sleepwalker","2014-01-20",2.398
"PQ17: An Arctic Convoy Disaster","2014-01-02",2.761
"Les Gazelles","2014-03-26",4.787
"Kano","2014-02-27",2.611
"BFFs","2014-01-31",2.215
"Mad Dog: Gaddafi's Secret World","2014-02-03",1.752
"No Clue","2014-03-07",3.223
"Take Me to the River","2014-03-11",3.652
"The Dam Keeper","2014-02-06",2.536
"Don't Hug Me I'm Scared 2: TIME","2014-01-08",2.794
"The Possibilities Are Endless","2014-03-04",2.647
"I Believe in Unicorns","2014-03-09",2.642
"Bigfoot Wars","2014-03-10",1.456
"Bi Küçük Eylül Meselesi","2014-02-14",2.658
"Bomb Girls: Facing the Enemy","2014-03-27",2.335
"No No: A Dockumentary","2014-01-20",1.895
"Kamienie na Szaniec","2014-03-07",2.522
"Serial Killer Culture","2014-02-04",2.181
"After Midnight","2014-01-01",2.434
"Hannibal Buress: Live From Chicago","2014-03-24",3.171
"Forget and Forgive","2014-03-13",2.351
"Chasing the Devil","2014-03-07",2.09
"Dubrovskiy","2014-03-06",3.157
"Most Disturbed Person on Planet Earth","2014-02-13",1.278
"Isolated","2014-01-01",1.451
"Patterns of Evidence: The Exodus","2014-01-14",3.085
"Les Rayures du Zèbre","2014-02-05",2.662
"The Unwanted","2014-03-31",2.778
"Achmed Saves America","2014-03-18",3.793
"June in January","2014-01-11",2.694
"In No Great Hurry: 13 Lessons in Life with Saul Leiter","2014-01-03",1.738
"Helium","2014-03-04",2.059
"抱きしめたい -真実の物語-","2014-02-01",1.863
"Tentacle 8","2014-03-25",2.281
"Bibi & Tina - Der Film","2014-03-06",5.102
"Loves Her Gun","2014-01-10",2.742
"My Gal Sunday","2014-01-25",2.007
"Alemão","2014-02-07",2.547
"Unlocking Sherlock","2014-01-19",3.133
"Patron Mutlu Son İstiyor","2014-01-01",1.966
"Of Silence","2014-01-14",2.207
"Our RoboCop Remake","2014-01-26",3.5
"Til Death Do Us Part","2014-01-01",1.497
"ఎవడు","2014-01-12",1.982
"Status: Unknown","2014-02-22",1.422
"1 - నేనొక్కడినే","2014-01-10",2.192
"Three Days in Havana","2014-03-28",2.611
"Life Is Strange","2014-01-24",2.235
"War Story","2014-01-19",1.833
"À Coup Sûr","2014-01-15",2.83
"PMS Cop","2014-02-21",1.291
"Kamikaze","2014-03-28",1.994
"六福喜事","2014-01-11",2.079
"Redlands","2014-01-10",2.012
"After School Massacre","2014-01-10",2.343
"脱轨时代","2014-03-07",2.001
"Creating Carrie","2014-01-14",2.316
"സലാം കാശ്മീർ","2014-02-13",1.698
"SlingShot","2014-03-14",2.222
"Sadece Sen","2014-03-14",3.303
"42nd Street Memories: The Rise and Fall of America's Most Notorious Street","2014-01-01",2.872
"Sexo fácil, películas tristes","2014-03-11",2.561
"우아한 거짓말","2014-03-13",1.807
"The Truth About Webcam Girls","2014-02-24",3.103
"Aimer, boire et chanter","2014-03-26",2.581
"Pod Mocnym Aniołem","2014-01-17",2.731
"Total Siyapaa","2014-03-07",2.735
"Tape_13","2014-02-11",2.683
"Nightmare Code","2014-01-01",3.176
"Gold","2014-02-20",2.953
"Uncensored Science: Bill Nye Debates Ken Ham","2014-02-04",2.028
"Demon Baby","2014-01-01",2.427
"Töchter","2014-02-08",2.372
"Ce soir je vais tuer l'assassin de mon fils","2014-03-31",2.282
"Zwischen Welten","2014-02-11",1.836
"Casa Grande","2014-01-28",2.462
"Jenny McCarthy's Dirty Sexy Funny","2014-02-14",1.665
"Angels in Stardust","2014-02-21",2.311
"Duran Duran: Unstaged","2014-03-09",2.268
"Oliver, Stoned.","2014-03-20",2.694
"Almost Married","2014-03-28",3.602
"Yearbook","2014-01-17",1.858
"Chasing Shakespeare","2014-02-03",2.393
"We Cause Scenes","2014-01-08",1.37
"Atomic Hotel Erotica","2014-02-24",2.588
"The Redemption of Henry Myers","2014-03-01",0.84
"Rocketmen","2014-03-14",2.426
"Evaporating Borders","2014-03-11",1.129
"Son épouse","2014-03-12",1.445
"Liar's Dice","2014-01-18",1.924
"Halo: Nightfall","2014-02-05",1.075
"Чемпионы","2014-01-23",3.083
"""cherry"" - Supreme","2014-03-20",1.189
"Missing William","2014-03-07",1.681
"Tales of Poe","2014-01-01",1.372
"Web Junkie","2014-01-20",2.386
"Antisocial Behavior","2014-01-17",2.21
"小さいおうち","2014-01-25",1.707
"The Occupants","2014-01-13",2.27
"Ragamuffin","2014-01-09",1.467
"Foreign Relations","2014-03-28",2.358
"The Thing on the Doorstep","2014-01-01",2.52
"தெகிடி","2014-02-28",1.905
"Быстрее, чем кролики","2014-01-01",2.698
"Mamula","2014-03-08",1.962
"Toxin","2014-02-25",2.892
"Werewolf Rising","2014-01-01",2.353
"Ironclad 2: Battle for Blood","2014-03-14",2.181
"Белка и Стрелка: Лунные приключения","2014-02-06",0.727
"Ten","2014-03-28",2.233
"Kartellet","2014-02-27",1.35
"Relentless Justice","2014-01-01",3.289
"白ゆき姫殺人事件","2014-03-29",2.892
"Patrick's Day","2014-03-08",1.323
"ஆஹா கல்யாணம்","2014-02-21",2.093
"Wake Up, Girls！七人のアイドル","2014-01-10",3.039
"The Good Mistress","2014-02-15",1.973
"The Notorious","2014-03-13",2.155
"찌라시: 위험한 소문","2014-02-20",1.407
"クロスロード","2014-02-25",2.81
"喜愛夜蒲 3","2014-01-02",2.238
"金雞SSS","2014-01-30",3.38
"Dead on Appraisal","2014-03-01",1.059
"आंखों देखी","2014-03-21",1.753
"西遊","2014-02-09",2.17
"The House of Him","2014-02-22",1.675
"The Fold","2014-03-28",1.265
"Basically","2014-02-25",1.444
"愛の渦","2014-03-01",2.118
"Sto spiti","2014-02-10",0.83
"La Ritournelle","2014-03-08",2.494
"Fair Play","2014-03-06",2.143
"Don't Think I've Forgotten: Cambodia's Lost Rock and Roll","2014-01-01",1.775
"Neal Brennan: Women and Black Dudes","2014-01-18",2.64
"Belle comme la femme d'un autre","2014-01-22",2.03
"All American High: Revisited","2014-03-09",1.112
"Nematomas frontas","2014-03-20",1.176
"ジャッジ！","2014-01-11",2.084
"Kissing Darkness","2014-02-05",2.098
"Truth of the Situation: Making 'The Counselor'","2014-02-11",1.054
"Nick Thune: Folk Hero","2014-02-18",2.052
"Thou Wast Mild and Lovely","2014-02-07",2.872
"Water Wars","2014-01-01",2.566
"千の魂と堕ちた死神","2014-01-18",1.338
"Hidden Kingdoms","2014-01-01",1.126
"Klassefesten 2 - begravelsen","2014-02-06",1.492
"Down Here","2014-01-01",1.229
"Cásese quien pueda","2014-02-14",2.423
"Valentinas už 2rų","2014-02-07",0.669
"Megdönteni Hajnal Tímeát","2014-02-13",1.355
"Spirits","2014-03-22",1.012
"The IT Crowd Manual","2014-01-04",2.238
"Private Violence","2014-01-19",1.547
"Murder101","2014-03-14",3.91
"Divorce Corp.","2014-01-10",1.835
"Celluloid","2014-01-27",1.595
"Four Corners","2014-02-07",1.629
"В спорте только девушки","2014-02-06",2.38
"Noi 4","2014-03-20",2.012
"A Wife's Secret","2014-01-01",1.565
"4Play","2014-02-11",2.102
"남자가 사랑할 때","2014-01-22",1.933
"Spirit in the Woods","2014-03-15",1.731
"Balistik","2014-01-09",0.653
"Down by the River","2014-03-11",1.559
"Brothers in War","2014-03-26",1.23
"The Haunting of Harry Payne","2014-01-13",2.27
"ഓം ശാന്തി ഓശാന","2014-02-07",2.759
"The Trip to Bountiful","2014-03-08",1.912
"Der Samurai","2014-02-08",2.283
"Monk With a Camera","2014-03-24",1.943
"Tonight It's Me","2014-03-22",1.696
"Dear Viola","2014-03-16",1.487
"Dark Amazon","2014-01-01",1.4
"관능의 법칙","2014-02-13",0.74
"盜馬記","2014-03-21",1.837
"Contract Killers","2014-03-11",1.886
"Frank vs. God","2014-02-19",2.28
"Το Μικρό Ψάρι","2014-02-11",1.803
"Finding Happiness","2014-02-01",0.687
"Drunktown's Finest","2014-01-18",1.294
"Samayou Koyubi","2014-01-24",0.84
"Diabolique","2014-01-01",0.6
"Mary Queen of Scots: The Red Queen","2014-01-01",0.645
"A Place In The Heart","2014-02-14",0.734
"Primary","2014-01-01",1.438
"The Art of Playing","2014-03-20",1.264
"Abducted","2014-03-17",1.415
"蟲師 特別篇「日蝕む翳」","2014-01-14",2.574
"Un altro mondo","2014-03-15",0.971
"പ്രെയ്സ് ദി ലോര്‍ഡ്‌","2014-03-20",1.338
"The Immortalists","2014-03-08",2.15
"Attack of the 50-foot Gummi Bear","2014-01-28",1.483
"Love in the Time of Monsters","2014-03-08",2.083
"बेवकूफ़ियां","2014-03-13",3.283
"2 francos, 40 pesetas","2014-03-28",2.237
"Keine Zeit für Träume","2014-03-12",0.6
"Kung Fu Elliot","2014-01-17",1.788
"Kadın İşi Banka Soygunu","2014-01-17",2.279
"推拿","2014-02-17",2.066
"Das radikal Böse","2014-01-17",1.187
"The New Black","2014-02-12",1.083
"Violet","2014-02-09",1.374
"Naz & Maalik","2014-01-01",2.185
"The Town That Came A-Courtin'","2014-01-19",1.298
"The Coffee Shop","2014-01-01",1.922
"鬼日子","2014-02-07",0.766
"Highway of Tears","2014-03-06",1.34
"Live from Space","2014-03-14",1.297
"Pretty Rosebud","2014-01-01",1.635
"Video Nasties: Draconian Days","2014-03-01",1.376
"1983","2014-01-31",1.206
"House of Secrets","2014-01-01",1.742
"One by Two","2014-01-31",1.128
"Marvel Renaissance","2014-02-28",1.327
"Kami Histeria","2014-02-06",2.432
"Far from Home","2014-03-14",2.535
"When Calls the Heart - Lost and found","2014-01-11",1.624
"Natsume Yuujinchou: Itsuka Yuki no Hi ni","2014-02-01",1.361
"A berni követ","2014-02-25",1.072
"Black Coffee","2014-01-10",2.63
"Never","2014-03-06",1.19
"Cut!","2014-01-14",1.126
"Terre des ours","2014-02-26",0.827
"Deadly Attraction","2014-02-14",1.32
"I Put a Hit on You","2014-01-18",1.59
"Золото","2014-02-13",1.869
"Eyyvah Eyvah 3","2014-01-31",3.047
"American Interior","2014-03-11",0.94
"Other Plans","2014-01-01",0.708
"Sole Custody","2014-01-08",0.978
"Alongside Night","2014-01-01",2.019
"Assepoester: Een Modern Sprookje","2014-01-01",1.472
"Santa","2014-01-31",1.213
"The Smiley Face Killers","2014-01-05",1.619
"Manos: The Hands of Felt","2014-01-01",0.905
"Afternoon of a Faun: Tanaquil Le Clercq","2014-02-05",1.455
"We Come as Friends","2014-01-18",1.38
"Space: Unraveling the Cosmos","2014-01-01",1.214
"Sons of Jeremiah Johnson","2014-01-28",1.327
"Week-ends","2014-02-26",1.1
"Wonders of the Arctic","2014-03-06",1.309
"സലാല മൊബൈല്‍സ്","2014-01-23",1.596
"The Activist","2014-03-07",1.599
"Coach Zoran and His African Tigers","2014-02-14",1.298
"Huba","2014-02-12",0.767
"비밀과외","2014-02-13",2.604
"House at the End of the Drive","2014-01-11",1.635
"Bulgarian Rhapsody","2014-03-04",1.102
"The Gospel of Matthew","2014-01-01",0.754
"Pierrot Lunaire","2014-02-09",1.117
"Unfriend","2014-02-26",1.843
"A Farewell to Fools","2014-03-07",3.323
"Lost Heroes","2014-02-28",1.228
"Stacked Racks from Mars","2014-02-25",0.767
"Jinxy Jenkins, Lucky Lou","2014-03-19",1.298
"3 Wicked Witches","2014-01-01",1.273
"Clean Spirit: In the Heart of the Tour","2014-03-20",1.299
"Asylum of the Dead","2014-01-01",0.974
"Babovřesky 2","2014-02-20",1.58
"The Notorious Mr. Bout","2014-01-17",2.006
"Piégé","2014-01-15",2.059
"Beltracchi - Die Kunst der Fälschung","2014-03-06",1.652
"L for Leisure","2014-01-24",0.748
"คิดถึงวิทยา","2014-03-20",2.414
"Requiem For The Big East","2014-03-16",0.842
"The Last Man on Earth","2014-03-07",2.07
"Легок на помине","2014-02-27",1.644
"The Dukes of September - Live at Lincoln Center","2014-03-18",0.963
"Sorority Surrogate","2014-03-22",1.4
"Bride for Rent","2014-01-15",1.264
"Sync","2014-02-11",1.595
"Claudia Tagbo / Crazy","2014-02-19",0.928
"Big in Japan","2014-03-11",0.744
"Risttuules","2014-03-28",1.054
"NSFW: Not Safe for Work","2014-03-24",1.954
"A Year in Champagne","2014-02-01",2.235
"Historia del miedo","2014-02-09",1.139
"நிமிர்ந்து நில்","2014-03-08",3.056
"Staudamm","2014-01-30",1.043
"Wkreceni","2014-01-10",1.136
"銀の匙 Silver Spoon","2014-03-07",1.684
"香港仔","2014-03-24",1.676
"烈車戦隊トッキュウジャーVS仮面ライダー鎧武 ガイム 春休み合体スペシャル","2014-03-30",0.749
"ETXR","2014-03-31",2.033
"Edsa Woolworth","2014-01-14",0.858
"Einstein on the Beach","2014-01-07",1.56
"Ending Is the Beginning - The Mitch Lucker Memorial Show","2014-03-04",1.557
"பண்ணையாரும் பத்மினியும்","2014-02-07",1.876
"Prospect","2014-03-26",1.66
"Her: Love in the Modern Age","2014-01-17",0.906
"Familienfieber","2014-01-21",1.409
"The Price of Gold","2014-01-16",1.138
"Decoding Desire","2014-01-01",0.902
"Le sens de l'humour","2014-02-26",1.171
"Se mig","2014-01-01",1.519
"Heart Attack","2014-01-31",1.378
"Reipu zonbi: Lust of the dead - kurôn miko taisen","2014-01-01",0.925
"Questioning Darwin","2014-02-10",0.713
"Melbourne","2014-02-07",0.84
"Morgan Murphy: Irish Goodbye","2014-01-21",1.872
"サンブンノイチ","2014-02-08",1.559
