"name","release","popularity"
"Social Nightmare","2013-08-31",3.406
"TWA Flight 800","2013-07-17",3.171
"Trevor Noah: African American","2013-07-05",3.154
"N.Y.C. Underground","2013-08-27",3.432
"The Cheshire Murders","2013-07-22",3.874
"飛虎出征","2013-07-25",2.594
"The Ultimate Life","2013-09-06",3.728
"13/13/13","2013-09-30",2.919
"La gran familia española","2013-09-13",4.413
"Our Universe 3D","2013-08-06",3.726
"Blast Vegas","2013-07-17",2.428
"Absence","2013-07-05",3.298
"A Nagy Füzet","2013-07-03",2.1
"After Tiller","2013-09-20",3.921
"Raptor Ranch","2013-09-13",3.094
"Lizzie","2013-07-18",2.651
"Into the Mind","2013-09-25",3.517
"Thomas & Friends: King of the Railway","2013-09-17",4.038
"殭屍","2013-09-06",4.863
"Chariot","2013-07-15",3.158
"Tusen ganger god natt","2013-08-31",4.207
"Snake & Mongoose","2013-09-06",2.12
"Queen","2013-09-27",8.32
"Butcher Boys","2013-09-06",4.458
"Violette","2013-09-06",2.996
"Bruce Springsteen: Springsteen & I","2013-07-22",5.505
"Second Chances","2013-07-27",3.84
"Madras Cafe","2013-08-23",4.128
"Medeas","2013-09-01",2.554
"Spark: A Burning Man Story","2013-08-16",3.718
"Dabbe: Cin Çarpması","2013-09-12",3.705
"貞子3D 2","2013-08-30",2.472
"DEFCON: The Documentary","2013-08-01",3.623
"Around the Block","2013-09-06",4.172
"Invasion Roswell","2013-08-07",2.959
"How to Be a Man","2013-08-10",3.094
"Sex: My British Job","2013-09-23",3.493
"Rob Schneider: Soy Sauce and the Holocaust","2013-08-01",2.61
"Juliette","2013-07-17",1.807
"Truth","2013-07-12",3.552
"The Dog","2013-09-07",3.631
"The Short Game","2013-09-20",4.907
"Life's a Breeze","2013-07-19",2.836
"Heart of the Country","2013-08-19",3
"Stay","2013-09-08",3.34
"Drew: The Man Behind the Poster","2013-07-19",3.533
"Metéora","2013-07-17",2.027
"Wonder Woman","2013-09-29",2.747
"The Cheating Pact","2013-09-28",3.083
"The Wipers Times","2013-09-11",2.086
"Still Life: A Three Pines Mystery","2013-09-15",3.141
"郊遊","2013-09-04",2.629
"Real Playing Game","2013-08-28",2.721
"銀魂 完結篇 万事屋よ永遠なれ","2013-07-04",3.304
"Salomé","2013-08-10",2.452
"Ashley","2013-08-09",4
"Half of a Yellow Sun","2013-09-08",2.028
"Hross í oss","2013-08-30",2.096
"Believe","2013-09-27",2.661
"Burton and Taylor","2013-07-22",3.12
"Les salauds","2013-07-06",4.176
"Self Storage","2013-09-16",2.37
"Blackout","2013-07-05",1.998
"Monica Z","2013-09-13",1.848
"Rewind","2013-08-26",4.623
"The Turning","2013-09-25",3.746
"Money for Nothing: Inside the Federal Reserve","2013-09-06",4.825
"Solo","2013-07-13",2.605
"凶悪","2013-09-21",3.546
"Hunting Elephants","2013-07-03",1.805
"Baby Sellers","2013-08-17",2.666
"Suddenly","2013-08-08",4.14
"Doug Stanhope: Beer Hall Putsch","2013-08-19",3.834
"Evangeline","2013-09-28",3.231
"The Trials of Muhammad Ali","2013-08-23",3.906
"Scooby-Doo! Adventures: The Mystery Map","2013-07-22",2.775
"許されざる者","2013-09-13",3.79
"Mademoiselle C","2013-09-11",2.484
"L'étrange couleur des larmes de ton corps","2013-08-12",4.548
"Scooby-Doo! and the Spooky Scarecrow","2013-09-10",2.072
"Good Ol' Freda","2013-09-06",2.903
"The Last of Robin Hood","2013-09-06",3.494
"फटा पोस्टर निकला हीरो","2013-09-20",2.225
"Forbidden Ground","2013-08-16",2.824
"Heli","2013-08-09",3.062
"Get Lucky","2013-08-08",2.942
"The Sweeter Side of Life","2013-07-11",3.909
"W Imię...","2013-09-06",4.008
"The Contractor","2013-09-02",3.543
"כידון","2013-08-24",3.642
"Discopathe","2013-08-03",2.213
"O Concurso","2013-07-19",3.401
"Un beau dimanche","2013-09-08",1.982
"Dear Dumb Diary","2013-09-06",3.905
"Ashens and the Quest for the Gamechild","2013-08-08",3.518
"Rufus","2013-07-26",1.879
"Forever 16","2013-08-23",2.588
"Dealin' with Idiots","2013-07-12",3.318
"일탈여행: 프라이빗 아일랜드","2013-08-29",2.639
"Snabba cash - Livet deluxe","2013-08-30",3.451
"Memphis","2013-08-31",3.149
"Escape from Polygamy","2013-08-24",3.558
"Taken: The Search for Sophie Parker","2013-09-21",2.48
"Deadly Weekend","2013-08-09",2.299
"Singam II","2013-07-05",2.041
"Capital Games","2013-07-12",2.993
"Chavez Cage of Glory","2013-09-13",2.239
"Tio Papi","2013-09-06",2.57
"009ノ1（ゼロゼロクノイチ） THE END OF THE BEGINNING","2013-09-07",2.127
"Intergalactic Swingers","2013-09-24",4.347
"コードギアス 亡国のアキト 第2章「引き裂かれし翼竜」","2013-09-14",3.182
"Ragin Cajun Redneck Gators","2013-09-05",3.414
"Strippers from Another World","2013-08-20",4.028
"The Devil You Know","2013-07-09",2.962
"Big Star: Nothing Can Hurt Me","2013-07-03",3.423
"Hoe Duur Was de Suiker","2013-09-26",2.064
"InRealLife","2013-09-09",3.637
"A Sister's Nightmare","2013-09-07",2.449
"König von Deutschland","2013-09-04",2.223
"The Nightmare Nanny","2013-07-22",3.44
"Cinemanovels","2013-09-06",3.079
"Morning","2013-09-27",2.063
"Anything Is Possible","2013-09-24",3.069
"Mike Birbiglia: My Girlfriend's Boyfriend","2013-08-22",4.204
"Daylight","2013-08-24",3.43
"Revelation Road 2: The Sea of Glass and Fire","2013-07-12",2.958
"盲探","2013-07-04",3.685
"Ultimate Wolverine vs. Hulk","2013-09-09",3.15
"Razredni sovražnik","2013-08-01",2.848
"숨바꼭질","2013-08-14",2.67
"Murder in the Dark","2013-08-09",4.33
"Околофутбола","2013-09-24",2.605
"Triptyque","2013-09-06",2.738
"Reading, Writing & Romance","2013-08-10",2.295
"Killer Reality","2013-08-31",2.043
"Sins of the Preacher","2013-09-14",3.38
"iNumber Number","2013-09-12",2.831
"They Die by Dawn","2013-09-20",1.336
"Da geht noch was!","2013-09-12",2.997
"Alien Rising","2013-07-03",3.372
"Sparrows Dance","2013-08-23",2.825
"Lewis Black: Old Yeller - Live at the Borgata","2013-08-24",2.491
"Gibraltar","2013-09-11",3.246
"GMO OMG","2013-09-13",2.589
"Cas & Dylan","2013-09-17",2.967
"Visitors","2013-09-08",3.059
"The Grief Tourist","2013-08-23",3.163
"Gore Vidal: The United States of Amnesia","2013-08-04",2.471
"Abstraction","2013-09-08",2.636
"Pretty Dead","2013-08-01",2.475
"Porno","2013-07-27",2.813
"Missionary","2013-07-25",1.521
"共喰い","2013-09-07",1.856
"24 Exposures","2013-08-04",2.769
"激戰","2013-08-15",3.244
"Les grandes ondes (à l'ouest)","2013-08-11",1.689
"Women Who Kill","2013-07-09",3.588
"The Bride","2013-09-01",1.802
"Kumail Nanjiani: Beta Male","2013-07-21",2.276
"Dampfnudelblues","2013-07-31",3.467
"Brain Divided","2013-07-14",2.244
"Sofia the first: Ready to be a princess","2013-07-13",2.324
"McConkey","2013-09-30",3.2
"Dark Power","2013-07-09",3.585
"Keinohrhase und Zweiohrküken","2013-09-26",1.686
"A Spell to Ward Off the Darkness","2013-08-09",1.789
"Blutgletscher","2013-09-27",3.782
"Rhymes for Young Ghouls","2013-09-09",2.193
"小鳥遊六花・改 ～劇場版 中二病でも恋がしたい!～","2013-09-14",3.187
"Mission Park","2013-09-06",2.519
"Les invincibles","2013-09-18",3.234
"Harrigan","2013-09-20",2.54
"Coda","2013-07-13",2.603
"Dust of War","2013-07-18",2.084
"Fat","2013-09-05",2.873
"The Flying Man","2013-07-08",2.055
"Septic Man","2013-09-20",1.652
"Satyanweshi","2013-08-16",1.419
"The Gamers: Hands of Fate","2013-08-15",2.867
"Scooby-Doo! Mecha Mutt Menace","2013-09-24",2.988
"A Fish Story","2013-09-07",1.946
"Get M4rried","2013-08-01",0.6
"Mary, Queen of Scots","2013-08-04",3.122
"Beneath the Harvest Sky","2013-09-08",2.976
"Who's Afraid of Vagina Wolf?","2013-07-19",2.21
"Kelly + Victor","2013-09-20",2.729
"Lulu femme nue","2013-09-28",1.877
"Sons of Liberty","2013-07-06",2.475
"Speciesism: The Movie","2013-09-18",2.506
"41","2013-08-09",2.057
"Asylum","2013-09-30",1.874
"Il futuro","2013-09-06",1.553
"Borrowed Time","2013-09-13",1.458
"Blaze You Out","2013-07-30",2.052
"Amy","2013-09-30",2.133
"非常幸运","2013-09-17",1.632
"From One Second to the Next","2013-08-07",2.213
"宫锁沉香","2013-08-13",1.104
"One Direction All the Way To The Top","2013-09-01",2.501
"Pinup Dolls on Ice","2013-07-23",2.209
"Sur le chemin de l'école","2013-09-25",2.934
"Jim Norton: American Degenerate","2013-08-23",4.242
"Seventy-Nine","2013-09-07",2.538
"La Prima Neve","2013-09-05",1.393
"Fire In The Blood","2013-09-06",2.036
"Crazy Love","2013-08-22",1.726
"Abducted","2013-09-03",2.812
"Robotech: Love Live Alive","2013-09-21",1.889
"Hotell","2013-09-06",2.4
"Tonnerre","2013-08-12",2.224
"The Fire Rises: The Creation and Impact of The Dark Knight Trilogy","2013-09-24",1.607
"Curious George: A Halloween Boo Fest","2013-09-01",2.123
"Cine Holliúdy","2013-08-09",2.192
"The Secret Lives of Dorks","2013-09-27",2.529
"Club Sandwich","2013-09-05",1.73
"Bula Quo!","2013-07-05",2.004
"Lego Star Wars: The Yoda Chronicles - Menace of the Sith","2013-09-04",2.67
"What is Cinema?","2013-09-06",2.167
"O Uivo da Gaita","2013-09-28",1.813
"Igra v Pravdu","2013-07-01",2.426
"Canopy","2013-09-08",2.345
"Ekskursantė","2013-09-27",1.753
"The Happy Sad","2013-08-15",1.638
"Bruno & Earlene Go to Vegas","2013-07-09",1.862
"The Watsons Go to Birmingham","2013-09-20",3.286
"Dragonfyre","2013-09-06",1.509
"B.A. Pass","2013-08-02",1.928
"Hunt vs Lauda: F1's Greatest Racing Rivals","2013-07-14",1.618
"The Book of Manning","2013-09-24",2.281
"Scar Tissue","2013-09-12",1.831
"The Good Son","2013-08-09",1.825
"우리 선희","2013-08-10",2.176
"Kathleen Madigan: Madigan Again","2013-09-11",2.716
"The Video Craze","2013-07-24",1.647
"一夜惊喜","2013-08-08",2.832
"Tip Top","2013-09-11",2.55
"Corazón de León","2013-08-15",2.295
"Star Wars: Bounty Hunter - Beyond The Game","2013-09-19",2.181
"Paranormal Asylum: The Revenge of Typhoid Mary","2013-09-17",2.978
"Trespassing Bergman","2013-08-28",2.128
"Double Play: James Benning and Richard Linklater","2013-09-03",1.339
"Bunni","2013-09-14",1.969
"மரியான்","2013-07-19",1.618
"筆仙 2","2013-07-17",1.642
"Exhibition","2013-08-09",3.551
"Venice 70: Future Reloaded","2013-07-31",1.947
"Hunt for the Labyrinth Killer","2013-08-03",2.407
"This Magic Moment","2013-08-17",2.054
"Muse of Fire","2013-09-26",2.292
"Aleksandr's Price","2013-09-23",2.726
"Wolf","2013-09-11",2.437
"Newlyweeds","2013-09-18",2.03
"Norte, Hangganan ng Kasaysayan","2013-09-29",3.13
"Nirvana: Live and Loud","2013-09-14",1.913
"Smash and Grab: The Story of the Pink Panthers","2013-07-02",2.008
"Here Be Dragons","2013-08-30",1.225
"കടൽ കടന്നൊരു മാത്തുകുട്ടി","2013-08-07",1.686
"스파이","2013-09-05",2.818
"Ma belle gosse","2013-09-11",0.64
"La Belle Vie","2013-08-27",1.659
"Hakuouki the Movie: Chapter 1 - Kyoto Ranbu","2013-08-24",1.449
"SampleThis","2013-09-12",2.517
"Four","2013-09-13",2.041
"Leather","2013-07-21",1.616
"डी डे","2013-07-19",1.686
"La vérité en journalisme","2013-07-20",1.135
"रमैया वस्तावैया","2013-07-19",1.97
"Alone Yet Not Alone","2013-09-01",2.094
"Hunter","2013-07-27",1.521
"The List","2013-07-05",2.338
"Phobia","2013-08-31",1.773
"वंस अपॉन अ टाइम इन मुंबई-दोबारा","2013-08-14",2.223
"A Belfast Story","2013-09-20",1.276
"Blackout","2013-09-08",1.526
"The Perfect Summer","2013-07-13",2.78
"The Captain","2013-08-08",1.701
"Severed Footage","2013-08-20",1.956
"Free Range/Ballaad Maailma Heakskiitmisest","2013-09-19",1.342
"Treading Water","2013-09-13",3.2
"Sapi","2013-09-06",0.884
"Horror Story","2013-09-13",2.551
"Sox: A Family's Best Friend","2013-07-11",1.8
"Oxyana","2013-07-16",1.559
"Vic+Flo ont vu un ours","2013-09-04",2.46
"Via Castellana Bandiera","2013-08-29",1.736
"Time of Death","2013-07-19",1.336
"Istintobrass","2013-08-30",2.935
"Our Man in Tehran","2013-09-20",1.705
"Fjällbackamorden 03 - Strandridaren","2013-09-22",0.925
"The Big Bust Theory","2013-08-20",2.452
"重口味","2013-08-29",0.97
"Out of Reach","2013-07-01",1.963
"36 Saints","2013-09-06",1.684
"Gare du Nord","2013-09-04",1.11
"Templar Nation","2013-07-23",1.396
"ആർട്ടിസ്റ്റ്","2013-08-29",1.669
"爛滾夫鬥爛滾妻","2013-09-26",2.306
"Noah","2013-09-09",1.785
"The Voice Thief","2013-09-12",1.084
"One Last Dive","2013-07-16",1.673
"Sleeping Beauty: A Gothic Romance","2013-09-08",1.26
"Kung-Fu and Titties","2013-08-09",1.826
"Dark Realm","2013-09-29",1.331
"Man Camp","2013-08-12",1.637
"The Sidekick","2013-07-18",1.33
"Skumtimmen","2013-09-27",1.216
"The Nest","2013-09-02",1.983
"Bethlehem","2013-09-01",1.441
"Taming of the Shrew","2013-09-02",2.351
"被偷走的那五年","2013-08-29",1.662
"Arise","2013-09-20",1.449
"Tales from the Royal Bedchamber","2013-08-05",1.22
"Miss Zombie","2013-09-14",2.198
"தலைவா","2013-08-20",2.304
"Louis Cyr","2013-07-12",1.335
"Интимные места","2013-09-11",2.325
"Sacro GRA","2013-09-19",1.983
"The Callback Queen","2013-07-10",1.778
"Intruders","2013-09-06",1.51
"2AM: The Smiling Man","2013-07-23",2.312
"LFO","2013-09-20",1.943
"O Tempo e o Vento","2013-09-28",1.921
"Hidden Away","2013-07-26",2.311
"Manakamana","2013-08-12",2.311
"Her Husband's Betrayal","2013-08-02",1.491
"Three Landscapes","2013-09-09",0.997
"Tore tanzt","2013-09-28",1.432
"Частное пионерское","2013-09-19",0.711
"劇場版「空の境界」未来福音 extra chorus","2013-09-28",1.367
"Mon âme par toi guérie","2013-09-25",1.494
"Sleeping with the Fishes","2013-08-10",1.334
"Марафон","2013-07-02",1.26
"Привычка расставаться","2013-09-26",0.779
"I lossens time","2013-09-26",1.323
"The Investigator","2013-09-20",0.779
"Fröken Julie","2013-07-06",0.859
"Molly & Wors Die Movie","2013-09-27",0.752
"When Bjork Met Attenborough","2013-07-26",1.188
"Sir Billi","2013-09-13",2.19
"Gabrielle","2013-09-20",1.669
"O Rio nos Pertence!","2013-09-29",1.444
"Necrophile Passion","2013-08-18",1.684
"Kyss meg for faen i helvete","2013-08-09",1.082
"Reality Terror Night","2013-09-10",1.726
"American Lowrider","2013-09-17",2.269
"忍風戦隊ハリケンジャー: 10 YEARS AFTER","2013-08-09",1.141
"Zanjeer","2013-09-05",1.683
"Hot Dog","2013-08-09",1.567
"Things Never Said","2013-09-06",1.649
"劇場版「空の境界」未来福音","2013-09-28",1.958
"Wałęsa. Człowiek z nadziei","2013-09-05",1.777
"शुद्ध देसी रोमांस","2013-09-06",2.305
"Legend of the Red Reaper","2013-08-01",1.144
"Dean Slater: Resident Advisor","2013-08-27",1.686
"HazMat","2013-08-16",1.76
"KL Zombi","2013-08-28",1.401
"Unstoppable","2013-09-24",1.92
"Closer","2013-09-06",1.497
"Känn ingen sorg","2013-07-19",1.667
"Hank: 5 Years from the Brink","2013-09-01",1.669
"The Night She Came Home!!","2013-09-24",1.088
"Best of Luck","2013-07-26",1.044
"It's a Lot","2013-08-21",1.767
"Pendejo","2013-08-28",1.524
"Travis: A Soldier's Story","2013-08-15",1.426
"ಗೂಗ್ಲಿ","2013-07-19",1.867
"Scarred","2013-09-05",1.659
"வருத்தப்படாத வாலிபர் சங்கம்","2013-09-06",1.159
"The Perfect Boyfriend","2013-07-04",0.641
"Mein Mann, ein Mörder","2013-09-06",1.893
"The Foxy Merkins","2013-08-09",1.614
"Lošėjas","2013-09-25",1.319
"Carnal Awakening","2013-08-04",1.4
"One Direction: Reaching For The Stars","2013-09-12",1.474
"Bee and PuppyCat","2013-07-10",1.286
"सिक्स्टीन","2013-07-12",0.795
"It's Not You, It's Me","2013-09-17",1.27
"Spies og Glistrup","2013-08-29",1.854
"Trattoria","2013-09-17",1.042
"La variabile umana","2013-08-28",1.237
"Tirez la langue, mademoiselle","2013-09-04",1.164
"A Talking Pony!?!","2013-09-01",0.616
"Der blinde Fleck","2013-07-06",1.507
"America - The Beautiful Country","2013-07-01",1.703
"天台","2013-07-19",1.4
"미스체인지","2013-09-05",2.211
"Conjoined","2013-09-27",1.554
"Feng ai","2013-09-05",1.557
"Junk Bonds: The Return of Junkbucket","2013-09-15",1.08
"Che strano chiamarsi Federico","2013-09-12",1.567
"Apeiron","2013-09-25",1.58
"ショート・ピース","2013-07-20",1.733
"Riddick: Blindsided","2013-07-26",1.123
"Fjällbackamorden 04 - Ljusets drottning","2013-09-29",1.771
"Стыд","2013-07-04",1.176
