"name","release","popularity"
"Pierre Jackson","2018-11-20",1.4
"Infisert","2018-12-31",1.119
"你好，之华","2018-11-09",0.6
"Freedom","2018-10-15",0.841
"Bill Bailey: Limboland","2018-11-26",2.017
"Jung, blond, tot - Julia Durant ermittelt","2018-12-03",1.4
"Soy una tumba","2018-10-30",1.4
"Speaking in Tongues","2018-10-27",1.176
"Davi","2018-10-15",0.84
"Rossz versek","2018-12-27",0.84
"Deadly Dolls Deepest Cuts","2018-10-01",0.978
"一起去天堂","2018-10-24",0.715
"武林怪獸","2018-12-21",0.607
"A Mata Negra","2018-12-06",1.208
"First Kiss","2018-11-28",1.13
"Wuff","2018-10-25",0.919
"Vallavanukkum Vallavan","2018-12-24",0.952
"Lover","2018-12-14",0.6
"Mystère à la Sorbonne","2018-12-19",2.403
"Ultra-Girl","2018-11-01",1.4
"Schwartz & Schwartz: Mein erster Mord","2018-10-19",0.84
"Daz Watches Found Footage","2018-10-28",1.4
"女皇撞到正","2018-10-18",1.117
"Amor, amor, amor","2018-12-01",1.4
"Liyana","2018-10-10",1.894
"After Party","2018-11-22",1.4
"Nyitva","2018-10-18",0.84
"Alien Surveillance","2018-10-06",1.409
"Wieś pływających krów","2018-10-05",1.4
"Blue Lips","2018-10-17",0.792
"스윙키즈","2018-12-14",1.607
"かぞくいろ―RAILWAYS わたしたちの出発―","2018-11-30",0.84
"Zwaar Verliefd","2018-10-11",0.841
"Un violent désir de bonheur","2018-12-26",1.07
"Monsieur","2018-12-05",1.315
"Extraklasse","2018-12-14",1.4
"నెక్స్ట్ ఏంటి","2018-12-07",1.4
"人魚の眠る家","2018-11-30",1.348
"Ian","2018-12-05",1.4
"Doktor Martin: Záhada v Beskydech","2018-12-06",1.4
"Premières solitudes","2018-11-14",0.84
"Обычная женщина","2018-10-29",1.4
"Trezor","2018-11-04",1.176
"Atlas","2018-10-24",1.4
"WHO","2018-10-31",0.869
"Yours Truly","2018-10-09",1.4
"Lucha VaVoom: Inside America’s Most Outrageous Show","2018-10-16",0.84
"Rigged: The Voter Suppression Playbook","2018-11-02",1.337
"Trump @War","2018-10-11",1.423
"人面魚：紅衣小女孩外傳","2018-11-23",1.481
"Street Dreams Los Angeles","2018-10-07",1.057
"Sharabha","2018-11-22",1.4
"നിത്യഹരിത നായകൻ","2018-11-16",1.4
"Fischer sucht Frau","2018-12-01",1.266
"Amfi","2018-11-07",1.4
"The Perception","2018-11-09",1.583
"3:15 am","2018-10-31",1.754
"Shakespeare In Tokyo","2018-10-28",1.473
"The Shipment","2018-10-21",1.4
"Voidfinder","2018-11-23",1.559
"The Story of the Stone","2018-10-19",2.649
"Widow of Silence","2018-10-08",1.4
"Hanum & Rangga: Faith & The City","2018-11-08",0.972
"Aate Di Chidi","2018-10-19",1.4
"Jane and Emma","2018-10-12",0.84
"Pentatonix: A Not So Silent Night","2018-12-10",1.056
"Trickle Down Town","2018-10-21",1.071
"Coborâm la prima","2018-10-26",1.176
"Chief Daddy","2018-12-14",1.414
"Ise yarar bir sey","2018-12-27",1.085
"Héroes del Destino II","2018-12-30",0.84
"2 Gentlemen of Verona","2018-12-31",1.46
"They Fight","2018-11-11",1.4
"Rosogolla","2018-12-21",1.46
"Krauses Hoffnung","2018-12-23",1.4
"The World Is Full of Secrets","2018-11-20",1.4
"Die Galoschen des Glücks","2018-12-26",1.4
"The Returning","2018-11-01",1.033
"Suburban Noir: The Visual Style of 'A Simple Favor'","2018-12-18",1.4
"Prince of Peoria A Christmas Moose Miracle","2018-12-17",1.555
"Johnny","2018-12-14",1.4
"Christian IV - Den sidste rejse","2018-12-13",1.092
"Reunion","2018-12-07",1.4
"Deep Space","2018-10-20",1.017
"Columbus","2018-12-05",1.4
"The Very Last Day","2018-12-09",1.4
"Marriage Palace","2018-11-23",1.4
"Mama Mama Jagoan","2018-11-22",1.4
"Terminally in Love","2018-12-04",1.4
"Renzo Piano, an Architect for Santander","2018-10-14",1.136
"阿拉姜色","2018-10-26",0.84
"Kartha Karma Kriya","2018-11-08",1.4
"Women with Gunpowder Earrings","2018-10-30",1.4
"Departure with the Dead","2018-11-03",1.176
"Das System Milch","2018-10-02",1.462
"L.A. Confidential","2018-10-31",1.268
"Fibro and the New Me","2018-11-01",0.84
"Tēvs nakts","2018-10-18",0.84
"Schwimmen","2018-10-26",1.282
"El ummar: Cin Yuvası","2018-10-19",1.4
"Rencor Tatuado","2018-10-22",1.601
"Elternschule","2018-10-11",0.84
"The Big Gust!","2018-10-12",0.84
"The City that Sold America","2018-10-11",0.84
"Namdev Bhau","2018-10-11",1.076
"Føniks","2018-10-12",1.107
"Kishore Kumar Junior","2018-10-12",1.4
"Der Amsterdam-Krimi - Tod in der Prinzengracht","2018-10-09",1.197
"Babamın Ceketi","2018-10-05",0.84
"Ausgerechnet Sylt","2018-10-01",0.84
"Üç Harflilerin Musallat Oldugu Büyülü Konakta Ruh Çagiran Gençlerin Hazin Hikayesi","2018-10-05",1.4
"A Era das Ovelhas","2018-10-19",1.4
"Mechanical Souls","2018-10-20",1.4
"The Devil’s Passenger","2018-10-16",1.4
"Victoria & Albert: The Royal Wedding","2018-12-21",1.645
"Finger of God 2","2018-12-04",1.857
"Altamira, el origen del arte","2018-10-23",1.473
"పడి పడి లేచె మనసు","2018-12-21",1.4
"Magische Momente - Pauls Weihnachtswunsch","2018-12-23",1.4
"Real Naughty Vice Girls 2","2018-10-15",1.251
"Bellator 207: Mitrione vs. Bader","2018-10-12",1.301
"My dear Marthandam","2018-12-29",1.4
"Elusive - British Cryptids","2018-12-07",1.022
"A Haunting on Finn Road: The Devil's Grove","2018-10-26",1.31
"53 wojny","2018-10-19",1.196
"Adventures of Jojo","2018-12-21",1.4
"Sevgili Komşum","2018-10-19",0.84
"Survival Hunt","2018-10-18",1.403
"Vadda Kalakaar","2018-12-28",1.4
"The Month That Follows","2018-12-21",1.4
"86'd","2018-12-21",1.4
"Absolute Access","2018-12-08",0.84
"Easter","2018-12-21",0.72
"The Bounty Killer","2018-12-14",1.4
"Kathaa '72","2018-12-14",1.4
"Runnin' from my Roots","2018-12-11",1.183
"മധുരമീ യാത്ര","2018-12-07",1.4
"Prasad","2018-12-07",1.4
"Rosso : La vera storia falsa del pescatore Clemente","2018-11-29",1.4
"Nose to Tail","2018-11-30",1.41
"Robot Will Protect You","2018-12-05",1.4
"Get The Van Running","2018-11-30",1.4
"Finding Alice","2018-12-01",0.84
"Ceux qui viendront, l’entendront","2018-12-06",0.84
"Villain","2018-10-12",0.6
"Powerpuff Girls: The Long Way Back","2018-11-22",1.4
"Elijah and the Rock Creature","2018-12-08",1.4
"MAGANDA! Pinoy Boy vs Milkman","2018-11-24",1.4
"Supine","2018-11-24",1.4
"Skinford: Chapter 2","2018-11-21",1.4
"Seul avec elle","2018-11-23",1.4
"The Whistler","2018-11-25",1.4
"A Legendary Christmas with John & Chrissy","2018-11-28",0.994
"Dagenham","2018-10-13",0.629
"See Know Evil","2018-11-09",1.4
"Recipe For Love","2018-11-21",1.407
"Losing Alaska","2018-11-16",1.4
"Облепиховое лето","2018-11-15",1.176
"Keira","2018-11-15",1.176
"L'amour","2018-11-16",0.945
"Thạch Thảo","2018-11-18",0.84
"Ella Schön - Das Ding mit der Liebe","2018-12-01",1.4
"Max and Their They-by: Raising My Baby Gender-Neutral","2018-11-08",0.6
"Slumber Party Murders","2018-11-10",1.4
"StellaStrega","2018-11-05",1.4
"Çakallarla Dans 5","2018-11-08",1.4
"The Role","2018-11-10",1.4
"Nedeljsko jutro","2018-11-12",1.4
"The Taxidermist","2018-11-10",1.4
"Nadadora","2018-11-05",1.4
"De beveiligers","2018-11-08",1.176
"Ötzi e il mistero del tempo","2018-11-08",1.054
"Clases de historia","2018-11-09",0.84
"Misguided Behavior","2018-11-06",0.765
"Liridona","2018-11-04",1.4
"Dead Teenager Séance","2018-11-03",1.4
"Ekkees Tareekh Shubh Muhurat","2018-11-02",1.404
"Rogue Beach","2018-10-31",1.4
"Cirque du Soleil: Kurios - Cabinet of Curiosities","2018-12-26",1.272
"Ghode Ko Jalebi Khilane Le Ja Riya Hoon","2018-10-27",1.176
"Zaspanka za vojnike","2018-11-01",0.84
"My Foolish Heart","2018-11-01",1.056
"Nukkemestari","2018-10-27",0.84
"Everything's Gonna Be Okay","2018-11-04",0.84
"Contra el Demonio","2018-10-25",0.84
"Ocho de cada diez","2018-12-01",0.84
"Cactus","2018-10-24",1.4
"Nacho no conduce","2018-10-23",1.4
"Sin pausa","2018-10-23",1.4
"Amancio, vampiro de pueblo","2018-10-22",1.4
"Keşif","2018-10-19",1.4
"Jak se moří revizoři","2018-10-18",1.4
"Becquer y las brujas","2018-10-19",1.4
"Inquilinos","2018-11-01",1.4
"Diamanti","2018-10-25",1.4
"Hovory s TGM","2018-10-18",1.4
"ഫ്രഞ്ച് വിപ്ലവം","2018-10-26",1.4
"Ranjha Refugee","2018-10-26",1.176
"Dark Chamber","2018-10-22",1.176
"(Fool Time) Job","2018-10-22",1.051
"Kolm päeva augustis","2018-10-22",1.176
"Problemo","2018-10-21",1.176
"Zlatý podraz","2018-10-25",1.176
"ഡാകിനി","2018-10-19",0.84
"Dog Days","2018-10-21",0.84
"Hush Little Baby Welcome To The Family","2018-10-18",0.943
"Eleven Hundred to Lubbock","2018-10-20",0.84
"ハナレイ・ベイ","2018-10-19",0.84
"Wolfe","2018-10-26",1.301
"Five Men and a Caravaggio","2018-10-19",0.84
"Mayfair","2018-10-19",0.84
"The Big Frozen Gumshoe","2018-10-23",0.84
"풀잎들","2018-10-25",3.255
"Sugar Town","2018-10-13",1.4
"Blood-Club Dolls 1","2018-10-13",1.4
"Trophy Boy","2018-10-08",1.4
"Guardsman","2018-10-10",1.4
"The Tip","2018-10-12",1.4
"Sole Doctor","2018-10-11",1.4
"American Whoopee","2018-10-12",0.84
"Bagyong Bheverlynn","2018-10-12",0.84
"House of My Fathers","2018-10-17",0.84
"Irene's Ghost","2018-10-13",0.84
"حقول الحرية","2018-10-11",0.84
"World of Facts","2018-10-11",0.84
"Purity","2018-10-05",0.918
"Man of the Hour","2018-11-03",1.4
"Post Apocalyptic Commando Shark","2018-11-02",1.4
"Dog Days","2018-10-13",1.167
"Dispersion","2018-10-05",1.4
"Cabanyal any zero","2018-10-01",1.4
"Ánima","2018-10-10",1.4
"Woman in Stall","2018-10-03",1.4
"Yulia & Juliet","2018-10-02",1.4
"The Cat Rescuers","2018-10-07",1.4
"Regained Memory","2018-10-04",0.84
"Stray Sheep","2018-10-02",0.84
"Querido Fotogramas","2018-10-05",0.941
"あいあい傘","2018-10-01",0.84
"A Stone's Throw","2018-10-15",0.84
"After Walpurgisnacht","2018-10-01",0.84
"We Ourselves","2018-10-18",0.84
"1 mètre/heure","2018-10-10",0.84
"Richard Herring: Oh Frig, I'm 50!","2018-11-01",1.32
"Coup de foudre sur un air de Noël","2018-12-16",1.336
"Beyond The Spectrum - Being Taken","2018-11-26",1.235
"Dannemora Prison Break","2018-12-11",1.533
"Up and Vanished","2018-11-18",1.016
"Der süße Brei","2018-12-24",0.84
"Fluss des Lebens: Kwai","2018-12-01",0.792
"John Carpenter Live Retrospective 2016","2018-10-31",1.276
"Three Words to Forever","2018-11-28",1.4
"Atlanta Vampire Movie","2018-10-31",1.4
"Das Kindermädchen - Mission Südafrika","2018-12-28",1.4
"The Uncomfortable Truth","2018-10-08",1.305
"Männerfreundschaften","2018-12-13",0.84
"Klem","2018-12-01",1.4
"നേര്‍വരേന്ന് മ്മ്ണി ചെരിഞ്ഞൂ..ട്ടാ..","2018-11-30",1.4
"Life is Love","2018-12-07",0.84
"Pech to nie grzech","2018-12-25",1.4
"Aire","2018-11-01",1.4
"Black Indians","2018-10-31",0.84
"Rangu","2018-11-23",1.4
"Fugue","2018-11-26",1.4
"Entrialgo","2018-11-02",1.4
"Dvash Shachor, Shirat Chayav shel Avraham Sutskever","2018-10-27",0.84
"Here There Be Monsters","2018-10-30",0.84
"サクらんぼの恋","2018-10-27",0.84
"Into The Alternate","2018-11-15",0.84
"Glorious","2018-11-17",1.4
"Susanne and the Man","2018-11-18",0.84
"Pihalla","2018-11-30",1.846
"As I Sat in His Car...","2018-11-03",1.4
"Un 4to. de Josué","2018-11-08",1.396
"Unexpected Race","2018-10-14",1.4
"XYX","2018-10-13",0.84
"Endlich Gardasee","2018-10-13",0.84
"The Picture of Dorian Gray","2018-11-03",1.4
"House of Pain","2018-10-01",1.4
"The Rogues of Flat Oak","2018-10-30",1.4
"Topo y Wera","2018-10-21",1.144
"Camila","2018-10-21",0.84
"Conversa Com Ele","2018-10-19",0.84
"Bloodyminded","2018-10-14",0.899
"El Baile de la Gacela","2018-10-11",0.84
"Bushwick Beats","2018-10-07",0.872
"Carga","2018-11-08",0.85
"Haunted 3: Spirits","2018-10-07",0.84
"Troll: The Tale of a Tail","2018-12-25",2.171
"See More Glass","2018-10-14",1.4
"Le Chapon","2018-10-04",0.84
"Boyz 2","2018-10-05",0.84
"Aickarakkonathe Bhishaguaranmaar","2018-10-05",1.153
"Beyond the Valley of Belief Volume 2: Fritz on the Run","2018-10-06",0.686
"パーフェクトワールド 君といる奇跡","2018-10-05",0.804
"Gloria, die schönste Kuh meiner Schwester","2018-10-01",1.4
"หอแต๋วแตก แหกต่อไม่รอแล้วนะ","2018-12-04",0.739
"소녀의 세계","2018-11-29",4.133
"Commando Ninja","2018-11-18",1.195
"淪落人","2018-11-06",2.637
"Midday Demons","2018-12-14",2.293
"Mount Hideaway Mysteries: Exes and Oh No's","2018-12-08",1.4
"திமிரு புடிச்சவன்","2018-11-16",0.84
"Joyeux Noël","2018-12-25",1.4
"Bamse och dunderklockan","2018-12-21",1.169
"Wake.","2018-10-13",1.4
"Give Us This Day","2018-11-08",1.2
"Umbilical World","2018-11-23",1.036
"Boom for Real: The Late Teenage Years of Jean-Michel Basquiat","2018-12-19",0.976
"Susan Powell: An ID Murder Mystery","2018-12-12",0.932
"삼촌","2018-12-01",1.96
"Oma maa","2018-10-26",0.806
"Sophia Antipolis","2018-10-31",1.201
"Скажене весілля","2018-10-04",0.686
"The Only Thing I Love More Than You Is Ranch Dressing","2018-10-01",1.4
"Pink Elephants","2018-11-15",1.4
"Le livre d'image","2018-10-11",2.516
"The God Plant","2018-10-12",1.682
"Lucy","2018-10-13",1.4
"Mauli","2018-12-14",0.629
"Mary, Marry Me","2018-12-25",0.981
"사돈처녀","2018-12-05",0.679
"Supay","2018-11-16",1.4
"Where's the Soul?","2018-11-06",1.4
"The Cocaine Famine","2018-11-10",1.4
"Point Defiance","2018-10-21",1.4
"Above the Clouds","2018-10-01",1.166
"One Girl","2018-10-18",1.4
"The Crossing","2018-10-01",1.4
"The Walking Fish","2018-10-15",1.4
"Grid","2018-12-01",1.4
"Gloria","2018-10-04",1.4
"The Gay Rub: A Documentary","2018-12-15",1.4
"Exposed Destiny","2018-11-01",1.4
"The Invisible Mother","2018-10-24",1.4
"Dead Birds","2018-12-02",1.4
"Conditioning","2018-11-18",1.4
"Carolus Magnus","2018-11-25",1.4
"Vint la vague","2018-12-11",1.4
"California","2018-11-27",1.4
"Issiq non","2018-12-18",1.4
"Vixen","2018-11-18",1.4
"体操しようよ","2018-11-09",1.4
"Holly Day","2018-12-22",0.883
"Marie Brand und das Verhängnis der Liebe","2018-10-03",1.4
"One Crazy Christmas","2018-11-01",1.4
"Fleetwood Mac: A Musical History","2018-12-23",0.756
"Finding Fukue","2018-11-14",0.6
"Sarah Millican: Control Enthusiast","2018-12-03",1.492
"Aku Posmen","2018-11-10",0.6
"Christmas Manger","2018-11-06",0.908
"Apolo. La juventud baila","2018-10-28",1.176
"A Thousand Miles Behind","2018-10-13",0.84
"Texas Cotton","2018-10-28",1.144
"Ascension","2018-10-07",0.607
"PEACE MAKER 鐵～友命～","2018-11-17",1.652
"Taurunum Boy","2018-11-26",0.84
"En mille morceaux","2018-10-03",0.84
"Make Me Up","2018-10-12",0.84
"Laboratory Conditions","2018-10-13",0.6
"Limestone Cowboy","2018-11-11",0.683
"De Superjhemp Retörns","2018-10-24",1.176
"From the Dark","2018-10-05",0.69
"United States Secret Service: On the Front Line","2018-10-14",1.007
"憨嘉","2018-11-09",1.966
"スマホを落としただけなのに","2018-11-02",1.686
"Red Land (Rosso Istria)","2018-11-15",1.4
"Verdi: Attila","2018-12-07",0.6
"母さんがどんなに僕を嫌いでも","2018-11-16",0.6
"Arrivederci Saigon","2018-10-31",0.6
"തട്ടുംപുറത്ത് അച്യുതൻ","2018-12-22",1.512
"Алтыншы бекет","2018-10-18",0.84
"쎈놈들의 반란","2018-10-09",0.6
"ビブリア古書堂の事件手帖","2018-11-01",1.313
"Pip","2018-10-25",0.853
"Sinterklaas & de vlucht door de lucht","2018-11-21",0.84
"El Rey","2018-11-09",1.4
"Sequestro Relâmpago","2018-10-19",1.352
"Kouzelník Žito","2018-12-24",1.4
"De Collega's 2.0","2018-12-12",1.4
"When Calls the Heart: The Greatest Christmas Blessing","2018-12-25",1.915
"All You Need Is Love","2018-12-06",2.469
"Il banchiere anarchico","2018-10-10",0.84
"Marche ou crève","2018-12-05",1.4
"8個女人1台戲","2018-12-20",1.045
"Sune vs Sune","2018-11-30",1.4
"ನಾತಿಚರಾಮಿ","2018-12-28",1.4
"מראות שבורות","2018-10-18",1.738
"Harvey Birdman, Attorney General","2018-10-15",1.117
"Jusqu'à ce que la mort nous unisse","2018-11-27",1.262
"Liefde Maakt Blind","2018-12-14",0.84
"Tsokos: Zersetzt","2018-12-10",1.073
"Swingers","2018-11-30",0.84
"ലഡു","2018-11-16",1.4
"The Mossad: Imperfect Spies","2018-10-31",0.914
"1648: Der lange Weg zum Frieden","2018-10-21",0.84
"42 to 1","2018-12-11",1.476
"魔法少女リリカルなのは Detonation","2018-10-19",1.126
"Joe Lycett: I'm About to Lose Control And I Think Joe Lycett, Live","2018-11-19",1.008
"Frig","2018-11-23",0.84
"Nobody Knows","2018-10-18",0.751
"Santo cachón","2018-10-26",1.087
"The Sunday Night Slaughter","2018-12-31",1.4
"Up North","2018-12-28",1.4
"Два билета домой","2018-10-25",0.84
"Bist du glücklich?","2018-10-01",1.4
"1918 Aufstand der Matrosen","2018-10-27",1.4
"Kız Babası","2018-12-14",1.4
"God Made Man","2018-12-25",0.84
"Take Back the Harbor","2018-11-11",1.4
"Der Wunschzettel","2018-12-07",1.4
"Far From The Castle","2018-12-01",1.4
"Lost Children: Kate & Bill","2018-11-15",1.4
"Naal","2018-11-16",1.4
"Прибой","2018-11-08",1.4
"Amalia","2018-11-09",1.4
"Rafadan Tayfa: Dehliz Macerası","2018-10-26",1.4
"Elevate","2018-10-20",1.4
"Wad: overleven op de grens van water en land","2018-10-04",0.84
"Die Aldi-Brüder","2018-10-22",0.84
"Ласковое безразличие мира","2018-10-24",0.782
"Huckleberry","2018-10-21",0.867
"Angst in meinem Kopf","2018-10-08",0.84
"Dad & Step-Dad","2018-10-04",1.4
"A Frozen Christmas Carol","2018-10-23",1.4
"උදුම්බරා","2018-10-25",0.6
"Contacts","2018-10-13",1.4
"Twinky Doo's Magic World","2018-10-11",1.4
"Book of Evil","2018-12-18",1.026
"영주","2018-11-22",0.759
"The Black String","2018-10-25",0.91
"Mi pequeño gran hombre","2018-12-07",1.549
"Lava","2018-11-03",1.056
"Le Grand Melanger","2018-12-12",1.4
"The Bastard Sword","2018-12-09",1.4
"Space Bear and the Love Bomb","2018-11-01",0.978
"Roxy Music: A Musical History","2018-12-06",0.725
"Schism","2018-10-19",1.4
"Touiza","2018-12-01",1.4
"Coercion","2018-11-30",1.4
"Still Here","2018-12-01",1.4
"Para Kay James","2018-10-12",1.4
"Cheat the Hangman","2018-11-05",1.448
"Team Albert","2018-10-04",0.933
"American Deep State","2018-10-19",1.102
"夜明けまで離さない","2018-10-27",1.4
"Date From Hell","2018-10-31",1.4
"Fair Fight","2018-11-01",1.4
"鋼琴課","2018-10-28",1.398
"American Antichrist","2018-10-31",1.4
"Lost","2018-11-02",1.4
"Operation Agneepath","2018-12-31",0.84
"Kedba Bidaa (Masricani)","2018-10-17",0.943
"Oma ist verknallt","2018-10-01",0.84
"Ayuda","2018-10-19",1.4
"Bahar Zmien","2018-12-27",1.4
"Coins for Christmas","2018-12-16",1.4
"A Hand","2018-10-12",1.4
"Crazy Right","2018-10-13",1.4
"Fourth Quarter","2018-12-21",0.755
"Lichao","2018-10-05",1.395
"One October: A Nightmare In Las Vegas","2018-10-01",1.395
"Her Body","2018-10-03",1.4
"来日方长","2018-12-14",1.4
"The Silent Angel","2018-12-18",1.4
"Der Tote im See","2018-12-19",1.4
"The Colour Thief","2018-11-30",1.4
"Black Hat","2018-11-30",1.4
"American Street Kid","2018-12-04",1.4
"Der Amsterdam-Krimi - Auferstanden von den Toten","2018-11-29",1.4
"Welcome to Harlem, Georgia","2018-12-04",1.176
"Acquainted","2018-12-01",1.4
"Golpe de Sol","2018-11-29",1.4
"Wimbledon 2018: Official Film Review","2018-11-26",1.4
"J'attends la nuit","2018-11-22",1.4
"Yücel'in Çiçekleri","2018-11-23",1.4
"Que la nuit s'achève","2018-11-22",1.4
"Sparrow","2018-11-23",1.4
"KEN The Super Hero","2018-11-23",1.4
"End User","2018-11-24",1.4
"ഓട്ടര്‍ഷ","2018-11-23",1.4
"Corsario","2018-11-17",1.176
"アグレッシブ烈子: We Wish You a Metal Christmas","2018-12-20",0.6
"Film catastrophe","2018-11-20",1.4
"Lyrics from a Bleeding Heart","2018-11-15",1.4
"Journey to the Docile Pink Planet","2018-11-29",1.171
"The League of Gentlemen - Live Again!","2018-11-19",0.653
"Verde Limão","2018-11-14",0.84
"Sail Away","2018-11-14",0.84
"Le Pont des Broignes","2018-10-14",0.84
"Amazing Bagel","2018-11-11",1.4
"Missy","2018-11-10",1.4
"The Swerve","2018-11-10",1.4
"Little Monster","2018-11-11",1.169
"Rituals of Guilt","2018-11-05",1.4
"Pup Scouts","2018-11-13",1.406
"The…","2018-11-12",1.4
"Mågaluf","2018-11-13",1.4
"Weglaufen geht nicht","2018-11-11",1.4
"Piu Piu","2018-11-13",0.728
"Made in Chinatown","2018-11-10",0.84
"Trauma is a Time Machine","2018-11-28",1.4
"El zoo","2018-11-20",1.4
"Flesh Blanket","2018-10-16",0.793
"SOOT - Flood","2018-11-08",1.4
"Occupant","2018-11-25",0.84
"Demons","2018-10-06",0.878
"L'homme et la mer","2018-10-30",1.4
"Julenissens fall","2018-10-27",1.4
"As Núpcias de Drácula","2018-11-17",1.4
"818","2018-10-31",1.4
"十年 Ten Years Japan","2018-11-03",1.754
"Elf Pets: Santa's St. Bernards Save Christmas","2018-11-01",0.977
"Парень из Голливуда, или Необыкновенные приключения Вени Везунчика","2018-11-01",1.176
"Free Fight","2018-11-03",0.84
"Le funeste destin du docteur Frankenstein","2018-10-22",0.663
"続・終物語","2018-11-10",1.729
"Hälfte der Welt gehört uns - Als Frauen das Wahlrecht erkämpften","2018-11-13",0.895
"The Day Don Died","2018-11-03",1.4
"Light My Fire","2018-10-26",1.4
"Tesla Nation","2018-10-27",1.4
"Serás hombre","2018-10-21",1.4
"Night Out","2018-11-03",1.4
"Ein Sommer in Oxford","2018-10-21",0.84
"Alma Clandestina","2018-10-26",0.84
"Nuclear Forest","2018-10-31",0.84
"Alien Culture","2018-10-18",0.84
"Hi-Five the Cactus","2018-10-31",0.84
"ごっこ","2018-10-20",0.89
"Hang Up!","2018-10-20",0.84
"Burnt Year","2018-10-18",0.84
"Sam Did It","2018-10-12",1.4
"Iron Cowboy: The Story of the 50.50.50 Triathlon","2018-10-26",0.6
"Los Angeles/Tehran","2018-10-10",1.017
"Mouras","2018-10-14",1.176
"Isha","2018-10-12",1.4
"The Bells","2018-10-18",1.4
"A Quiet Morning","2018-10-25",1.4
"Millennials Anonymous","2018-10-25",1.4
"Fly Right","2018-10-13",1.4
"The Golden Voices","2018-10-13",1.4
"Only A Switch","2018-10-12",1.4
"Me Shivaji Park","2018-10-18",1.4
"Pity Party","2018-10-19",1.4
"Simón","2018-10-11",1.4
"毛俠","2018-10-11",1.4
"The Receipt","2018-10-15",0.84
"Pendant que les champs brûlent","2018-10-22",0.84
"Wild","2018-10-15",0.84
"Konya","2018-10-13",0.84
"Are You Still Singing?","2018-10-11",0.84
"Deep End","2018-10-14",0.89
"Aya","2018-10-10",0.84
"Leona","2018-10-22",0.84
"Sink","2018-10-12",0.84
"Reaching Distance","2018-10-01",0.84
"An den Rändern der Welt","2018-11-01",1.176
"云雾笼罩的山峰","2018-10-01",1.4
"Never Forget","2018-10-02",1.4
"Gure oroitzapenak","2018-10-10",0.84
"Beware the Inside","2018-10-13",0.84
"Ada","2018-10-01",0.84
"Aurora","2018-10-06",0.84
"Une fois comme jamais","2018-10-03",0.84
"Cool Cat Stranger Danger Alert","2018-10-15",0.881
"La Cartographe","2018-10-01",0.84
"Company","2018-10-19",1.4
"Dirt","2018-10-03",1.4
"Bathroom Troll","2018-10-05",1.4
"Bhale Manchi Chowka Beram","2018-10-05",0.84
"Tienminutengesprek","2018-10-02",1.4
"Paul Is Dead","2018-10-01",0.84
"Bamboo Dogs","2018-10-14",0.84
"Fantastica","2018-12-25",0.733
"Bank Robbery Student Film","2018-12-09",1.4
"Sommore: A Queen With No Spades","2018-12-21",1.813
"Wild Wet Resort Girls","2018-12-01",0.94
"Aşk Bu Mu?","2018-12-14",1.96
"Onneli, Anneli ja nukutuskello","2018-12-25",0.6
"The Unicorn","2018-10-26",1.482
"Hubert und Staller – Eine schöne Bescherung","2018-12-19",0.6
"Dummycrats","2018-10-15",0.979
"Haunted Sonoma County","2018-10-03",1.053
"One Shot","2018-12-27",1.4
"A Very Terry Christmas: Get Cozy With Terry Crews","2018-12-15",1.021
"Blowout: Inside America's Energy Gamble","2018-12-18",0.651
"Mystère à l'Élysée","2018-12-05",1.4
"Свидетели Путина","2018-11-08",0.6
"阿嬤的放屁車","2018-10-28",1.398
"La dona del segle","2018-11-20",1.4
"Mad God: Part 3","2018-12-14",1.4
"Reel Rock 13","2018-11-01",0.686
"The Dead Ones","2018-12-31",1.4
"Here Be Dragons","2018-12-31",1.4
"A Different Beyond","2018-12-10",1.4
"Amigo D","2018-12-13",1.4
"Dick & Stewart: I Spy with My Little Eye","2018-10-13",1.4
"Bella Ciao!","2018-11-30",1.4
"Rite of Passage","2018-12-21",1.4
"Heart's Ease","2018-11-11",1.4
"UFC Fight Night  139:  Korean Zombie vs Rodriguez","2018-11-10",0.707
"Dos veces tú","2018-12-11",1.008
"Artist Depiction","2018-12-09",1.173
"Wengi Anak Mayit","2018-11-16",1.4
"Achterbahn","2018-12-12",1.4
"Amá","2018-12-06",1.4
"Verdi: Simon Boccanegra","2018-12-13",1.176
"Caballerango","2018-11-16",1.176
"Dünya Hali","2018-11-02",1.754
"El tercer deseo","2018-11-30",1.4
"Blight","2018-12-01",1.4
"The Woods of Purgatory","2018-12-06",1.4
"La Migración","2018-11-13",1.4
"Madhuri","2018-11-30",1.4
"Cankar","2018-11-12",1.4
"Facade","2018-10-19",0.84
"Mutt","2018-10-08",0.84
"Asandhimitta","2018-11-25",1.4
"Slimoids","2018-11-02",1.646
"Then The Night Comes","2018-10-09",0.84
"Tough Guy: The Bob Probert Story","2018-12-08",0.914
"Uuquchiing","2018-11-01",1.145
"Room to Grow","2018-10-27",1.4
"Other Side of the Box","2018-10-31",1.4
"Ultima notte, L'","2018-11-25",1.4
"The Wrong Side of Town","2018-10-31",1.4
"La révolte des innocents","2018-11-20",1.4
"The Cold Dark","2018-11-25",1.4
"Catharsys or The Afina Tales of the Lost World","2018-11-23",1.4
"100 EUR","2018-11-03",1.4
"Bernarda","2018-10-26",1.176
"O Que Resta","2018-11-17",0.84
"To Tokyo","2018-11-01",0.842
